Topic 1,Topic 2,Topic 3,Topic 4,Topic 5
0.009140655,0.009657577,0.009195781,0.96291107,0.0090948725
0.050708313,0.05059113,0.7973179,0.051382404,0.050000206
0.022470227,0.022380006,0.6149499,0.31796426,0.022235643
0.12553023,0.4759684,0.015674306,0.36743242,0.015394663
0.010528518,0.010546873,0.010540167,0.010527887,0.95785654
0.010528517,0.010546919,0.010540151,0.010527886,0.9578566
0.010528519,0.010546965,0.010540153,0.010527888,0.9578565
0.010528519,0.01054708,0.010540165,0.010527888,0.95785636
0.010528517,0.010547101,0.010540159,0.010527886,0.95785636
0.011768216,0.012113935,0.011785728,0.011770337,0.95256174
0.010528518,0.010546901,0.010540154,0.010527887,0.95785654
0.0117647275,0.01179077,0.0117821805,0.011766682,0.9528956
0.010528517,0.010547022,0.010540145,0.010527886,0.9578565
0.010528518,0.0105466135,0.010540109,0.010527886,0.95785683
0.57595867,0.0125767,0.3155196,0.08344216,0.0125029115
0.95741504,0.010651022,0.01081747,0.01058356,0.010532845
0.9096155,0.022237923,0.022254104,0.022238437,0.023653995
0.010528518,0.010547123,0.010540158,0.010527887,0.95785636
0.0056396117,0.2153431,0.043954935,0.72950333,0.0055590016
0.010528519,0.0105469655,0.010540151,0.010527888,0.9578565
0.9719292,0.0070097535,0.0069550374,0.0072069084,0.006899163
0.010528517,0.010547002,0.010540161,0.010527886,0.9578565
0.95714355,0.010775894,0.010850194,0.0106931245,0.010537189
0.33348766,0.028669754,0.028835563,0.58034015,0.02866687
0.969091,0.0077101626,0.007773721,0.0077305664,0.007694565
0.06728501,0.014380313,0.78102773,0.12290865,0.01439827
0.97224903,0.0069277785,0.006932505,0.0069920397,0.0068986136
0.9701747,0.007491507,0.0074564037,0.0074687777,0.0074086175
0.96906585,0.0077315043,0.0077374303,0.007772347,0.0076929186
0.010528517,0.01054713,0.010540153,0.010527886,0.95785624
0.9528957,0.011777548,0.011770288,0.011790402,0.011766106
0.93822265,0.015402815,0.015568622,0.015404532,0.015401395
0.010528518,0.010547251,0.010540156,0.010527887,0.9578562
0.8856549,0.028572274,0.028627984,0.028572593,0.028572248
0.14435732,0.020137126,0.7953003,0.02004848,0.020156732
0.14420274,0.0201379,0.7954526,0.020049287,0.020157471
0.32060683,0.25735858,0.24677803,0.12969878,0.0455578
0.24923083,0.018305946,0.6959092,0.018223563,0.018330453
0.010038407,0.7284761,0.24108036,0.01011596,0.010289123
0.14248691,0.020146,0.7971442,0.020057695,0.0201652
0.24914716,0.018306242,0.69599205,0.018223882,0.018330721
0.2482962,0.018309528,0.69683313,0.018227298,0.018333845
0.010528518,0.010546977,0.010540153,0.010527887,0.9578565
0.010528517,0.0105471155,0.0105401715,0.010527886,0.95785624
0.010528517,0.010546912,0.010540178,0.010527886,0.9578565
0.7378374,0.028571699,0.17644738,0.028571876,0.02857169
0.010528517,0.010547235,0.010540151,0.010527886,0.9578562
0.022373656,0.022379303,0.91057634,0.022278242,0.022392413
0.010533238,0.13362692,0.010548732,0.010548007,0.8347431
0.010528519,0.010547197,0.010540148,0.010527888,0.95785624
0.010526353,0.010566774,0.010540128,0.010529531,0.9578372
0.010528518,0.010547184,0.010540169,0.010527887,0.95785624
0.010528518,0.010547123,0.0105401585,0.010527887,0.95785636
0.010528518,0.010546816,0.010540158,0.010527887,0.95785666
0.010528517,0.010547105,0.010540185,0.010527886,0.95785624
0.010528518,0.0105470875,0.010540143,0.010527887,0.95785636
0.010528518,0.010546815,0.010540138,0.010527887,0.95785666
0.010528518,0.010547043,0.010540157,0.010527887,0.95785636
0.013628917,0.013404828,0.794387,0.16517363,0.013405635
0.22062731,0.01677983,0.7290808,0.016714584,0.016797492
0.01052852,0.0105468985,0.010540161,0.010527889,0.95785654
0.010528518,0.010547343,0.010540149,0.010527887,0.95785606
0.010528517,0.010546933,0.010540167,0.010527886,0.9578565
0.010528519,0.01054722,0.0105401585,0.010527888,0.95785624
0.010528517,0.010546977,0.010540155,0.010527886,0.9578565
0.010528518,0.010546952,0.010540145,0.010527887,0.9578565
0.010528518,0.010547052,0.010540151,0.010527887,0.95785636
0.010528519,0.0105470065,0.010540165,0.010527888,0.9578565
0.010528518,0.010547049,0.010540162,0.010527887,0.95785636
0.015500126,0.015457417,0.8490662,0.01541291,0.104563326
0.020000495,0.91920555,0.020093217,0.020000588,0.020700213
0.010528518,0.010547058,0.010540148,0.010527887,0.95785636
0.010528517,0.010547117,0.010540147,0.010527886,0.95785636
0.010528518,0.010546917,0.010540165,0.010527887,0.95785654
0.01052852,0.010546915,0.010540151,0.010527889,0.95785654
0.016833145,0.016819114,0.22233994,0.727319,0.0166888
0.021459198,0.003033061,0.003025875,0.96949273,0.0029891913
0.011175367,0.011303629,0.092279725,0.8738958,0.011345462
0.04940964,0.0016213184,0.0016166113,0.94573736,0.001615082
0.025403857,0.025137335,0.8978509,0.026592847,0.025015116
0.022561848,0.022463437,0.02272693,0.91001415,0.022233685
0.86052537,0.011136281,0.011182829,0.011147887,0.1060077
0.69258004,0.0074569792,0.10747823,0.18506493,0.0074198297
0.02886918,0.02887101,0.8846923,0.028959349,0.028608132
0.37608188,0.02869271,0.5376932,0.028939856,0.028592303
0.029029528,0.028850283,0.029497076,0.8840354,0.028587706
0.025438437,0.897503,0.025939649,0.025997933,0.02512098
0.014487866,0.65426385,0.014500413,0.3024593,0.014288583
0.2457709,0.0026465722,0.45563784,0.29330763,0.00263706
0.022416871,0.022340681,0.31490487,0.61808044,0.02225708
0.009257944,0.009146976,0.16277866,0.80971766,0.009098791
0.022534203,0.022416702,0.022819322,0.7680092,0.16422056
0.029100204,0.29070646,0.029658351,0.6219609,0.02857411
0.007895151,0.15677397,0.00814109,0.76987445,0.05731537
0.9552234,0.011173785,0.011238295,0.011249219,0.01111535
0.17488964,0.14841813,0.34267068,0.24608238,0.08793918
0.86979294,0.011833444,0.01191731,0.094687365,0.011768929
0.33986527,0.00840446,0.008382178,0.63500637,0.008341677
0.040419724,0.040353972,0.83843935,0.040773343,0.040013626
0.96513444,0.008714134,0.008732925,0.008721367,0.008697174
0.025297873,0.027543237,0.35848293,0.5635952,0.025080776
0.012683917,0.38394943,0.012753762,0.5780965,0.012516352
0.08462677,0.62945336,0.26652202,0.009805142,0.009592759
0.02519419,0.17413887,0.75028473,0.025346966,0.025035221
0.57678646,0.020031508,0.020027285,0.36312866,0.020026114
0.9133099,0.0059029036,0.03951953,0.0059261797,0.035341535
0.010528518,0.010546956,0.010540159,0.010527887,0.9578565
0.010528518,0.010547492,0.0105402265,0.010527887,0.9578559
0.010528519,0.0105472095,0.010540163,0.010527888,0.95785624
0.010528517,0.010547185,0.010540155,0.010527886,0.95785624
0.010528519,0.010547356,0.010540194,0.010527888,0.95785606
0.010528519,0.0105469795,0.010540155,0.010527888,0.9578565
0.010528519,0.010547096,0.010540158,0.010527888,0.95785636
0.010528517,0.010547071,0.010540161,0.010527886,0.95785636
0.010528518,0.010547213,0.010540166,0.010527887,0.95785624
0.010090796,0.06748871,0.59923,0.31314725,0.010043227
0.12233841,0.11492245,0.012714696,0.7374986,0.012525819
0.00784948,0.00777653,0.0077593527,0.968918,0.0076966193
0.92136544,0.0059108417,0.0059153736,0.06091494,0.005893384
0.013433719,0.014925593,0.013501327,0.9447924,0.013346997
0.040407434,0.0403416,0.8384622,0.040787004,0.040001765
0.020241419,0.2843206,0.65464455,0.020748788,0.020044612
0.006530964,0.0064737983,0.4397623,0.54077166,0.006461312
0.012545484,0.012538552,0.78834563,0.17405872,0.012511606
0.010528517,0.010547157,0.010540168,0.010527886,0.95785624
0.9690385,0.007723796,0.0077813696,0.0077638566,0.0076924805
0.010528518,0.010547277,0.010540156,0.010527887,0.9578562
0.010528518,0.010547086,0.010540154,0.010527887,0.95785636
0.010528518,0.01054729,0.010540181,0.010527887,0.9578562
0.010528519,0.010547422,0.010540153,0.010527888,0.95785606
0.010528191,0.010548901,0.010542087,0.010529876,0.95785093
0.010528517,0.010547035,0.010540158,0.010527886,0.95785636
0.009620065,0.79149324,0.17900011,0.00977663,0.010109929
0.006313958,0.9747513,0.006312787,0.00636578,0.0062561636
0.010528518,0.010546931,0.010540162,0.010527887,0.9578565
0.18628459,0.75122076,0.0040430855,0.05438065,0.0040708836
0.0456017,0.85650957,0.005779484,0.0863704,0.005738844
0.92324513,0.009592993,0.009651009,0.047966734,0.009544161
0.97011846,0.007434195,0.0074802083,0.0075511704,0.0074159587
0.02865854,0.17964335,0.028693192,0.73439914,0.028605783
0.9711705,0.0071817683,0.0072190333,0.007285365,0.0071433666
0.9192695,0.020123513,0.020552931,0.020041924,0.020012096
0.011764728,0.011791342,0.011782197,0.011766684,0.95289505
0.010528518,0.0105473045,0.010540178,0.010527887,0.9578562
0.010528517,0.010547141,0.010540155,0.010527886,0.95785624
0.9268575,0.018216759,0.01824404,0.018476436,0.018205328
0.9383318,0.015426835,0.015414584,0.0154204825,0.015406371
0.88506365,0.028575182,0.02920961,0.028579954,0.028571635
0.9382388,0.015396069,0.015550032,0.015429546,0.015385513
0.008059157,0.3221256,0.008246492,0.6533643,0.008204464
0.86778724,0.013398943,0.013733191,0.091742225,0.013338431
0.010528518,0.0105471555,0.010540176,0.010527887,0.95785624
0.8995008,0.02500331,0.02548826,0.025006987,0.025000654
0.9198424,0.020017345,0.020079495,0.020043861,0.020016834
0.010528517,0.010547594,0.010540164,0.010527886,0.9578559
0.3342862,0.016782116,0.61541593,0.016705152,0.016810603
0.13988286,0.020108955,0.79978704,0.020056807,0.02016428
0.71162283,0.025012609,0.21330775,0.025053179,0.025003573
0.24926342,0.018305872,0.69587684,0.01822347,0.018330382
0.010528518,0.010547129,0.010540154,0.010527887,0.95785636
0.5075306,0.013422261,0.4522304,0.013358401,0.013458302
0.40541556,0.015489434,0.54815656,0.015417001,0.015521431
0.010528517,0.010547053,0.010540148,0.010527886,0.95785636
0.010528518,0.010546878,0.010540166,0.010527887,0.95785654
0.010528519,0.0105471155,0.0105401445,0.010527888,0.95785636
0.010528518,0.010547093,0.0105401585,0.010527887,0.95785636
0.010526352,0.010566683,0.010540127,0.01052953,0.95783734
0.02005225,0.79900545,0.13933931,0.020220293,0.021382708
0.010528519,0.010547131,0.010540144,0.010527888,0.95785636
0.9422648,0.014363691,0.01467713,0.014393363,0.014300979
0.13505678,0.015483872,0.6941496,0.13981943,0.015490277
0.010528519,0.010547178,0.010540167,0.010527888,0.95785624
0.010526352,0.010567454,0.010540128,0.01052953,0.9578365
0.11788687,0.016757883,0.83183897,0.016746521,0.01676976
0.016866012,0.016753705,0.9328819,0.016740361,0.01675802
0.018278148,0.018255854,0.92690325,0.01827047,0.01829227
0.010528519,0.010547091,0.010540135,0.010527888,0.95785636
0.010528517,0.010547032,0.010540159,0.010527886,0.95785636
0.010528518,0.010546932,0.010540153,0.010527887,0.9578565
0.010528517,0.010546866,0.010540153,0.010527886,0.9578566
0.010528519,0.010547092,0.010540159,0.010527888,0.95785636
0.011764729,0.011791219,0.011782227,0.011766685,0.95289516
0.010528519,0.010547039,0.010540171,0.010527888,0.95785636
0.01052852,0.010546971,0.010540172,0.010527889,0.9578565
0.010528518,0.0105468305,0.0105401585,0.010527887,0.95785654
0.01052852,0.010546907,0.010540158,0.010527889,0.95785654
0.010528518,0.010547041,0.010540146,0.010527887,0.95785636
0.010528518,0.010547286,0.010540175,0.010527887,0.9578562
0.010528518,0.0105469655,0.0105401715,0.010527887,0.9578565
0.1443099,0.020137146,0.7953248,0.02007145,0.020156745
0.010528518,0.010546913,0.010540164,0.010527887,0.95785654
0.010526936,0.010572439,0.010540727,0.010542527,0.95781744
0.010528517,0.010547127,0.010540169,0.010527886,0.95785624
0.010528519,0.010547339,0.010540166,0.010527888,0.95785606
0.20644718,0.73854923,0.018242469,0.018360596,0.018400533
0.029168993,0.028833387,0.029476855,0.8839471,0.0285737
0.0108183,0.010566826,0.7539003,0.21416712,0.010547512
0.23591124,0.015559887,0.015651189,0.7174812,0.015396466
0.8910325,0.06569435,0.014449133,0.014483749,0.014340311
0.022509849,0.022389302,0.022813288,0.91004664,0.022240974
0.02555998,0.025184706,0.025588844,0.89864105,0.025025422
0.02523866,0.025135498,0.513707,0.41091272,0.02500619
0.015645668,0.015554091,0.70048136,0.25291604,0.015402786
0.012685345,0.9487516,0.012857706,0.01275792,0.012947402
0.58104414,0.018299706,0.21973509,0.16267249,0.018248582
0.01838476,0.018324899,0.01876974,0.92632276,0.018197784
0.022601351,0.022338144,0.58360404,0.3492279,0.022228586
0.9496084,0.012563084,0.012658103,0.012669986,0.012500424
0.00914464,0.009139601,0.9633481,0.009260777,0.00910691
0.02255641,0.022422643,0.023151489,0.9096435,0.022226023
0.020272518,0.020220395,0.3669106,0.5725912,0.020005347
0.4255667,0.051440116,0.007768185,0.507518,0.0077070184
0.018555105,0.69845575,0.019064305,0.24572366,0.018201185
0.009169617,0.9632436,0.009276502,0.00917493,0.009135355
0.7924324,0.1785778,0.009590673,0.009862005,0.009537085
0.012595863,0.09606333,0.012655432,0.8661728,0.01251256
0.040406138,0.040340386,0.8384106,0.04084214,0.04000074
0.007921701,0.007738698,0.046222843,0.9304148,0.0077019404
0.04040847,0.040342674,0.83846766,0.040778346,0.04000282
0.013485681,0.82841337,0.13118885,0.013550641,0.013361464
0.8917034,0.077850305,0.010152688,0.010287078,0.010006535
0.015525928,0.11456398,0.015640596,0.76505655,0.08921292
0.025330035,0.025197469,0.025642803,0.89882416,0.025005562
0.0069502727,0.17084998,0.0069813915,0.8083165,0.006901807
0.94959885,0.012563096,0.012658506,0.012679133,0.012500425
0.8973297,0.026709914,0.025367975,0.025574239,0.025018157
0.006737445,0.29689574,0.0067837858,0.607145,0.082438044
0.0059106373,0.53228307,0.0059541566,0.44990718,0.0059449184
0.9090983,0.022605103,0.02290533,0.02311494,0.02227632
0.029029736,0.028894508,0.02947942,0.88400835,0.028587945
0.025313292,0.02534021,0.312439,0.6118871,0.025020393
0.014462595,0.014485966,0.014522929,0.80503315,0.15149538
0.010528518,0.010547163,0.01054017,0.010527887,0.95785624
0.93289673,0.016873522,0.016690617,0.01686273,0.016676385
0.010528519,0.010547078,0.0105401445,0.010527888,0.95785636
0.010528519,0.010547007,0.010540159,0.010527888,0.9578565
0.010528517,0.010547059,0.0105401585,0.010527886,0.95785636
0.010528519,0.010547184,0.01054016,0.010527888,0.95785624
0.9269672,0.018271381,0.018372556,0.018206298,0.018182538
0.010531262,0.95759857,0.010595892,0.010578057,0.010696236
0.20907396,0.7502211,0.013696276,0.013666317,0.0133423945
0.87055117,0.01203349,0.011782516,0.09386289,0.011769966
0.010528518,0.0105471425,0.010540152,0.010527887,0.95785624
0.010528518,0.010547147,0.010540184,0.010527887,0.95785624
0.010528519,0.010546908,0.01054015,0.010527888,0.95785654
0.016778976,0.01681424,0.6824731,0.26713127,0.016802361
0.24907595,0.018306764,0.6960616,0.018224407,0.018331235
0.02237028,0.022375094,0.91058576,0.022278218,0.022390617
0.18999766,0.016766181,0.75975084,0.016703308,0.01678204
0.30025163,0.015483902,0.6533373,0.015422676,0.015504482
0.24922118,0.018305842,0.69591916,0.018223468,0.01833034
0.14436837,0.020137008,0.79528964,0.020048365,0.020156613
0.010528519,0.010547017,0.010540151,0.010527888,0.9578565
0.010528518,0.010546951,0.010540163,0.010527887,0.9578565
0.010528519,0.01054699,0.010540147,0.010527888,0.9578565
0.010528518,0.010547199,0.010540189,0.010527887,0.9578562
0.010528518,0.010546962,0.010540153,0.010527887,0.9578565
0.010526353,0.010566841,0.010540128,0.010529531,0.9578371
0.010528518,0.010546929,0.010540153,0.010527887,0.95785654
0.010528517,0.01054709,0.010540165,0.010527886,0.95785636
0.010528518,0.010547134,0.010540157,0.010527887,0.95785624
0.010528518,0.01054691,0.010540155,0.010527887,0.95785654
0.010528518,0.010547297,0.010540159,0.010527887,0.9578562
0.010528519,0.010547012,0.010540162,0.010527888,0.9578565
0.010528517,0.010546907,0.0105401585,0.010527886,0.9578566
0.7952069,0.022294872,0.02226516,0.13798736,0.02224567
0.016796583,0.016753359,0.83508694,0.01670059,0.11466255
0.010526352,0.010566645,0.010540127,0.01052953,0.95783734
0.020106742,0.020089185,0.9196254,0.020044258,0.020134374
0.010528519,0.010546974,0.010540157,0.010527888,0.9578565
0.01680982,0.016754365,0.93254673,0.017126579,0.016762463
0.006975445,0.07857548,0.5304861,0.35505748,0.028905494
0.029567903,0.88243055,0.029993331,0.029404934,0.028603282
0.97761446,0.005582588,0.0056005744,0.0055869156,0.0056153913
0.24310932,0.005959885,0.44980463,0.29522428,0.0059018955
0.025157603,0.025446214,0.89903283,0.025343286,0.025020055
0.022506777,0.02239536,0.023008564,0.9098462,0.022243062
0.050708022,0.05059095,0.7973407,0.051360153,0.05000021
0.050708007,0.05059094,0.7973422,0.051358685,0.05000021
0.04100681,0.040476434,0.042007707,0.8365086,0.040000502
0.28542235,0.24771869,0.1676821,0.025860868,0.273316
0.008112184,0.58695555,0.1683314,0.15707347,0.07952744
0.013464476,0.013413818,0.013551541,0.8795704,0.07999975
0.020192515,0.42033434,0.26817968,0.18683027,0.10446323
0.02547161,0.46016642,0.025961457,0.35499698,0.13340358
0.008370716,0.008356129,0.62304085,0.35188833,0.0083439695
0.5480814,0.022595389,0.022856276,0.27235115,0.13411577
0.08165321,0.010726607,0.8864832,0.010583743,0.010553184
0.013438729,0.013408876,0.01350798,0.9459842,0.0136602195
0.017547613,0.46304923,0.017606238,0.4851123,0.0166846
0.01611658,0.016109714,0.2068748,0.7454938,0.015405093
0.014422605,0.5330693,0.014557112,0.42364687,0.014304118
0.050708435,0.05059121,0.797309,0.051391136,0.05000021
0.6452247,0.11888541,0.20434323,0.016143654,0.0154029885
0.020390116,0.020150064,0.42198944,0.517463,0.020007344
0.94959986,0.0125630945,0.012659143,0.012677491,0.012500424
0.9456793,0.013535367,0.013791163,0.013637746,0.013356437
0.0072361175,0.17539972,0.14693822,0.6274138,0.043012165
0.10545849,0.020191541,0.39199948,0.4622681,0.02008235
0.18150969,0.020171693,0.020387387,0.7579125,0.020018717
0.016869599,0.2814287,0.017045472,0.5184493,0.16620693
0.020267304,0.8177641,0.020487135,0.02036806,0.12111334
0.03398878,0.033724006,0.034670074,0.86426455,0.03335263
0.8163384,0.016725648,0.016972149,0.13328637,0.01667741
0.29253557,0.022403782,0.022730928,0.6400954,0.022234358
0.020293904,0.020127486,0.02041053,0.9191582,0.020009851
0.025421435,0.16362207,0.025710162,0.7602218,0.025024552
0.017417675,0.01737756,0.26285058,0.6856791,0.01667512
0.022482287,0.022548178,0.022720084,0.9100163,0.022233162
0.008392853,0.008367007,0.008433875,0.9664624,0.008343923
0.018359404,0.018293144,0.019053089,0.92609704,0.018197339
0.025329445,0.025205597,0.025634006,0.8974278,0.02640314
0.05070817,0.050591055,0.79732776,0.05137283,0.05000021
0.21936986,0.015556964,0.015700879,0.7339827,0.015389589
0.029252512,0.028932279,0.4052091,0.50799096,0.02861514
0.02887211,0.029137373,0.4073459,0.5060659,0.028578727
0.04041968,0.04035396,0.83843946,0.04077331,0.040013615
0.01684207,0.016799698,0.93273854,0.016943133,0.016676582
0.92561054,0.018390324,0.01899092,0.01878682,0.018221399
0.033598755,0.033556417,0.865654,0.033855498,0.03333533
0.36896265,0.02234712,0.022822758,0.56362563,0.02224187
0.033598077,0.03355582,0.86556643,0.03394492,0.033334784
0.020207565,0.020127922,0.020393653,0.9192604,0.020010415
0.028803483,0.02877449,0.88484365,0.028961131,0.028617198
0.034117546,0.33244264,0.034913942,0.56514907,0.033376824
0.0073076733,0.15525381,0.055523116,0.774764,0.007151412
0.3287793,0.020288112,0.02036876,0.6105441,0.020019716
0.96349055,0.009125948,0.009143995,0.009146233,0.009093267
0.8382706,0.040063243,0.041537028,0.040075187,0.040053934
0.5054257,0.009155856,0.46708196,0.009236984,0.009099541
0.8656716,0.03333888,0.034310065,0.033345647,0.033333857
0.21258968,0.009246837,0.17815712,0.54597366,0.054032646
0.010528518,0.010546849,0.010540152,0.010527887,0.95785654
0.012504153,0.9496125,0.012589444,0.012552892,0.012740968
0.010528518,0.010546949,0.010540145,0.010527887,0.9578565
0.9191532,0.020079883,0.020416735,0.020305298,0.020044869
0.9597788,0.010059665,0.010022437,0.010135603,0.010003547
0.010528517,0.0105475625,0.01054015,0.010527886,0.9578559
0.97210693,0.0069740387,0.006935116,0.0070811906,0.0069027143
0.12814265,0.018298294,0.8170181,0.018227907,0.01831304
0.5935993,0.011843538,0.3708879,0.011784855,0.011884414
0.12814796,0.018298334,0.8169861,0.018254502,0.018313078
0.14435948,0.020137127,0.79529816,0.020048484,0.020156734
0.46303,0.014390697,0.4937521,0.014403041,0.014424162
0.1443599,0.020137131,0.79529774,0.020048484,0.020156736
0.13783498,0.020152256,0.8017774,0.020064617,0.020170711
0.7765123,0.0077429744,0.20025326,0.007701544,0.007789875
0.010528519,0.010547148,0.010540164,0.010527888,0.95785624
0.14436853,0.020137006,0.7952895,0.020048365,0.020156613
0.013562921,0.6937393,0.2656603,0.013680897,0.013356563
0.010528518,0.010547155,0.010540187,0.010527887,0.95785624
0.010526352,0.010566757,0.010540127,0.01052953,0.9578372
0.30704227,0.5156177,0.013574143,0.14983222,0.013933609
0.010528518,0.010547256,0.010540153,0.010527887,0.9578562
0.010528517,0.010547502,0.010540188,0.010527886,0.9578559
0.010528517,0.010546837,0.010540146,0.010527886,0.9578566
0.013352786,0.8748896,0.013444717,0.08488416,0.013428701
0.010528519,0.010547234,0.010540188,0.010527888,0.9578562
0.010528519,0.010546806,0.010540162,0.010527888,0.95785666
0.010528518,0.010546845,0.010540163,0.010527887,0.95785654
0.010528518,0.010546901,0.010540138,0.010527887,0.95785654
0.010528518,0.010546996,0.010540191,0.010527887,0.95785636
0.010528518,0.010546941,0.01054016,0.010527887,0.9578565
0.009844136,0.71914303,0.18012682,0.081348754,0.009537215
0.010528518,0.010547057,0.010540143,0.010527887,0.95785636
0.010528518,0.010546815,0.010540144,0.010527887,0.95785666
0.010528519,0.010547128,0.0105401995,0.010527888,0.95785624
0.010528517,0.010546947,0.010540157,0.010527886,0.9578565
0.010528518,0.010547161,0.01054018,0.010527887,0.95785624
0.010528518,0.010547132,0.010540177,0.010527887,0.95785624
0.010528519,0.01054709,0.010540143,0.010527888,0.95785636
0.010528518,0.010547067,0.010540158,0.010527887,0.95785636
0.010528519,0.010546987,0.010540162,0.010527888,0.9578565
0.14430304,0.020137142,0.79533166,0.020071458,0.020156737
0.010528519,0.010547141,0.010540166,0.010527888,0.95785624
0.018282417,0.018285017,0.92691654,0.0182216,0.018294388
0.24922387,0.018305982,0.695898,0.018241687,0.018330494
0.010532997,0.010783847,0.010547055,0.010542464,0.9575937
0.010526353,0.010566507,0.010540128,0.010529531,0.9578375
0.02012729,0.020131702,0.9195469,0.020052144,0.020141972
0.018275607,0.018261554,0.92693967,0.018225294,0.018297853
0.010532452,0.0107910875,0.010546421,0.010535879,0.95759416
0.020036364,0.6238213,0.020145763,0.31416345,0.021833058
0.0167019,0.016685551,0.016685214,0.9332429,0.016684437
0.24768487,0.028759338,0.22354421,0.4714108,0.02860074
0.025068568,0.8990393,0.025171412,0.025716513,0.025004124
0.10578195,0.0125556495,0.012757684,0.85639507,0.012509636
0.01832938,0.018285967,0.24121809,0.7039586,0.01820798
0.034175504,0.033858664,0.03477599,0.8638486,0.033341236
0.9496087,0.012563083,0.01265805,0.012669741,0.012500423
0.8367553,0.12883171,0.011185691,0.011340215,0.011887111
0.02882862,0.02878121,0.66056365,0.2532171,0.028609456
0.013582929,0.013522948,0.7987234,0.16082118,0.013349546
0.028806923,0.029124571,0.66155565,0.2519241,0.028588751
0.007269814,0.06917412,0.007198999,0.9092074,0.0071496107
0.33565792,0.013440922,0.013513607,0.6240381,0.013349415
0.009160688,0.18258107,0.009176797,0.7892534,0.009828054
0.33475354,0.014588132,0.5405319,0.09581273,0.014313708
0.2220614,0.011186322,0.011236207,0.74437165,0.011144399
0.02019333,0.020219712,0.9189028,0.020678695,0.02000544
0.010528518,0.010547207,0.010540168,0.010527887,0.95785624
0.010528519,0.010547309,0.01054017,0.010527888,0.9578562
0.010528519,0.010547198,0.010540159,0.010527888,0.95785624
0.010528517,0.010547244,0.010540158,0.010527886,0.9578562
0.010528518,0.010547011,0.010540163,0.010527887,0.9578565
0.010528517,0.01054708,0.0105401715,0.010527886,0.95785636
0.010528517,0.010547302,0.010540184,0.010527886,0.95785606
0.010528518,0.010547123,0.010540175,0.010527887,0.95785624
0.010528517,0.010546891,0.010540136,0.010527886,0.9578566
0.11990453,0.013446938,0.5209314,0.33234692,0.013370177
0.087188505,0.006927694,0.20533237,0.69364184,0.0069095506
0.40355715,0.007832132,0.007764492,0.57313985,0.007706324
0.016878482,0.016791698,0.016931823,0.93271816,0.016679863
0.033464182,0.03389341,0.19445673,0.41268063,0.32550508
0.018415779,0.018436652,0.019326217,0.9255905,0.018230777
0.010528517,0.010547081,0.010540147,0.010527886,0.95785636
0.003756065,0.0037535762,0.038959242,0.93130594,0.022225156
0.25998107,0.009177495,0.009276472,0.71246916,0.009095834
0.020120211,0.020092407,0.50076956,0.43901017,0.02000763
0.022363363,0.022333302,0.5806544,0.35241812,0.02223078
0.025340509,0.025207764,0.025673883,0.8987625,0.025015375
0.016763985,0.01673485,0.93298006,0.016834578,0.016686467
0.93287367,0.016710175,0.016918441,0.016829621,0.016668119
0.94960076,0.0125630945,0.012658757,0.0126769785,0.012500425
0.13176866,0.011139478,0.83474886,0.011225846,0.011117172
0.016859746,0.01708198,0.016902668,0.9324776,0.01667798
0.025156608,0.025135117,0.89941823,0.02527085,0.025019206
0.025172502,0.025471004,0.71573853,0.20860143,0.02501655
0.029019203,0.028883798,0.029473756,0.88404524,0.028577989
0.01693843,0.21708794,0.50463074,0.24461922,0.016723646
0.028795687,0.028766602,0.8848735,0.028954538,0.028609654
0.85549474,0.0025004335,0.0024851179,0.137045,0.0024747155
0.12460635,0.011848508,0.44390458,0.3602258,0.059414808
0.022515334,0.17684868,0.45917454,0.31920528,0.022256196
0.018366141,0.01829862,0.018500352,0.92664015,0.01819468
0.022637561,0.2845276,0.64746225,0.023120407,0.022252154
0.007788664,0.0077256802,0.0077507617,0.96903527,0.0076995986
0.61132336,0.26895902,0.10061646,0.009564206,0.009536971
0.010528518,0.010547161,0.010540165,0.010527887,0.95785624
0.010528518,0.010546882,0.010540161,0.010527887,0.95785654
0.66147053,0.025127657,0.26309007,0.025298867,0.025012868
0.7919673,0.022430427,0.023069885,0.1402666,0.022265859
0.71081805,0.008431666,0.22236027,0.008393352,0.049996626
0.010528518,0.010546966,0.010540154,0.010527887,0.9578565
0.033410944,0.03367104,0.0335859,0.5328458,0.3664863
0.85800797,0.008052657,0.008098297,0.117832355,0.00800873
0.010528518,0.010547223,0.010540159,0.010527887,0.95785624
0.010526353,0.010566913,0.010540129,0.010529531,0.9578371
0.010528518,0.010547174,0.010540164,0.010527887,0.95785624
0.33479735,0.01677999,0.61491114,0.016702948,0.016808582
0.020134438,0.02012555,0.9195284,0.02007419,0.020137409
0.010528518,0.010547387,0.010540211,0.010527887,0.95785594
0.13790412,0.020152254,0.8017083,0.020064585,0.020170731
0.24923618,0.01830595,0.69590384,0.018223563,0.018330459
0.14438279,0.020137016,0.7952752,0.020048367,0.02015663
0.1443632,0.020137135,0.79529446,0.020048484,0.02015674
0.249227,0.018305946,0.6959131,0.018223563,0.01833045
0.14434165,0.020137113,0.79531604,0.020048479,0.020156717
0.14972445,0.71503353,0.10628665,0.01463186,0.014323483
0.010528518,0.0105471285,0.010540179,0.010527887,0.95785624
0.010526352,0.0105665345,0.010540127,0.01052953,0.9578374
0.007853959,0.8387474,0.007788233,0.13785163,0.007758843
